Name,County,Population,Median Age,Household Income,Per Capita Income,Unemployment Count,Poverty Count,Poverty Rate,State
"Dixon County, Nebraska",Dixon County,5765.0,42.2,57036.0,26094.0,102.0,585.0,10.147441457068517, Nebraska
"Dundy County, Nebraska",Dundy County,2017.0,43.6,44653.0,26949.0,35.0,208.0,10.312345066931085, Nebraska
"Grant County, Nebraska",Grant County,682.0,48.6,45833.0,22693.0,16.0,138.0,20.234604105571847, Nebraska
"Greeley County, Nebraska",Greeley County,2436.0,45.9,47218.0,25544.0,21.0,236.0,9.688013136288998, Nebraska
"Hall County, Nebraska",Hall County,61233.0,35.8,53807.0,26419.0,1814.0,8133.0,13.282053794522561, Nebraska
"Hayes County, Nebraska",Hayes County,957.0,42.7,44946.0,27183.0,8.0,86.0,8.986415882967608, Nebraska
"Otoe County, Nebraska",Otoe County,15875.0,41.7,54605.0,28567.0,254.0,1555.0,9.795275590551181, Nebraska
"Red Willow County, Nebraska",Red Willow County,10870.0,40.8,42882.0,25006.0,290.0,1220.0,11.223551057957682, Nebraska
"Cedar County, Nebraska",Cedar County,8561.0,44.1,57208.0,29694.0,76.0,810.0,9.461511505665227, Nebraska
"Dawes County, Nebraska",Dawes County,8972.0,34.0,46146.0,24811.0,45.0,1129.0,12.58359340169416, Nebraska
"Johnson County, Nebraska",Johnson County,5200.0,41.1,49564.0,22398.0,44.0,405.0,7.788461538461538, Nebraska
"Cheyenne County, Nebraska",Cheyenne County,10012.0,40.7,58770.0,32995.0,142.0,1078.0,10.767079504594486, Nebraska
"Dawson County, Nebraska",Dawson County,23925.0,35.8,51238.0,24912.0,533.0,3214.0,13.433646812957157, Nebraska
"Garfield County, Nebraska",Garfield County,1958.0,51.4,46509.0,25856.0,19.0,137.0,6.996935648621042, Nebraska
"McPherson County, Nebraska",McPherson County,432.0,48.5,60714.0,27241.0,0.0,69.0,15.972222222222221, Nebraska
"Nance County, Nebraska",Nance County,3569.0,45.4,45428.0,26852.0,36.0,405.0,11.347716447184085, Nebraska
"Pawnee County, Nebraska",Pawnee County,2704.0,50.1,42176.0,27196.0,33.0,546.0,20.192307692307693, Nebraska
"Stanton County, Nebraska",Stanton County,6020.0,41.0,57534.0,29517.0,101.0,568.0,9.435215946843854, Nebraska
"Valley County, Nebraska",Valley County,4252.0,46.0,50270.0,27271.0,36.0,482.0,11.335841956726247, Nebraska
"Wheeler County, Nebraska",Wheeler County,846.0,50.2,49706.0,28257.0,2.0,22.0,2.600472813238771, Nebraska
"Harlan County, Nebraska",Harlan County,3469.0,49.5,46750.0,26375.0,33.0,441.0,12.712597290285386, Nebraska
"York County, Nebraska",York County,13832.0,40.9,59966.0,28298.0,172.0,1253.0,9.058704453441296, Nebraska
"Blaine County, Nebraska",Blaine County,502.0,46.8,52000.0,28503.0,3.0,49.0,9.760956175298805, Nebraska
"Buffalo County, Nebraska",Buffalo County,48834.0,32.9,55053.0,28553.0,872.0,6669.0,13.656468853667526, Nebraska
"Colfax County, Nebraska",Colfax County,10616.0,33.7,54876.0,23393.0,193.0,849.0,7.997362471740769, Nebraska
"Deuel County, Nebraska",Deuel County,1901.0,46.1,53438.0,28225.0,43.0,207.0,10.889005786428196, Nebraska
"Hitchcock County, Nebraska",Hitchcock County,2860.0,47.1,41582.0,25290.0,43.0,398.0,13.916083916083917, Nebraska
"Logan County, Nebraska",Logan County,919.0,38.9,50278.0,24624.0,5.0,88.0,9.57562568008705, Nebraska
"Platte County, Nebraska",Platte County,32875.0,38.3,58679.0,28187.0,711.0,2777.0,8.447148288973384, Nebraska
"Polk County, Nebraska",Polk County,5244.0,45.5,63667.0,32424.0,131.0,389.0,7.418001525553013, Nebraska
"Thayer County, Nebraska",Thayer County,5133.0,48.2,48151.0,31129.0,31.0,545.0,10.617572569647379, Nebraska
"Box Butte County, Nebraska",Box Butte County,11200.0,40.5,56328.0,28483.0,295.0,1195.0,10.669642857142858, Nebraska
"Brown County, Nebraska",Brown County,3058.0,48.9,42773.0,29664.0,9.0,480.0,15.696533682145192, Nebraska
"Adams County, Nebraska",Adams County,31564.0,37.9,51721.0,28085.0,689.0,3698.0,11.715878849322012, Nebraska
"Sheridan County, Nebraska",Sheridan County,5241.0,46.1,41209.0,25817.0,41.0,816.0,15.569547796222095, Nebraska
"Lancaster County, Nebraska",Lancaster County,306357.0,33.2,55747.0,29901.0,6713.0,40887.0,13.3461941460453, Nebraska
"Boone County, Nebraska",Boone County,5357.0,45.0,53854.0,28861.0,49.0,381.0,7.11218965839089, Nebraska
"Nuckolls County, Nebraska",Nuckolls County,4318.0,49.4,42055.0,24426.0,39.0,451.0,10.444650301065309, Nebraska
"Rock County, Nebraska",Rock County,1381.0,51.9,52361.0,33867.0,11.0,128.0,9.268645908761767, Nebraska
"Banner County, Nebraska",Banner County,728.0,48.1,55000.0,30736.0,13.0,65.0,8.928571428571429, Nebraska
"Frontier County, Nebraska",Frontier County,2624.0,45.5,52090.0,27900.0,42.0,270.0,10.289634146341463, Nebraska
"Sherman County, Nebraska",Sherman County,3048.0,49.3,48704.0,27983.0,26.0,318.0,10.433070866141732, Nebraska
"Douglas County, Nebraska",Douglas County,549706.0,34.3,58640.0,32023.0,13164.0,72562.0,13.200146987662496, Nebraska
"Richardson County, Nebraska",Richardson County,8045.0,47.6,46839.0,28109.0,163.0,1289.0,16.022374145431947, Nebraska
"Howard County, Nebraska",Howard County,6385.0,43.3,53648.0,26734.0,139.0,646.0,10.117462803445575, Nebraska
"Holt County, Nebraska",Holt County,10293.0,44.1,52050.0,27858.0,62.0,899.0,8.734091129894102, Nebraska
"Furnas County, Nebraska",Furnas County,4814.0,46.1,43400.0,24522.0,62.0,636.0,13.211466555878687, Nebraska
"Gosper County, Nebraska",Gosper County,2019.0,49.5,61769.0,31901.0,54.0,113.0,5.596830113917781, Nebraska
"Saline County, Nebraska",Saline County,14325.0,36.0,50932.0,22324.0,206.0,1544.0,10.778359511343805, Nebraska
"Sarpy County, Nebraska",Sarpy County,175188.0,34.2,75752.0,33103.0,3168.0,9155.0,5.225814553508231, Nebraska
"Thurston County, Nebraska",Thurston County,7055.0,28.1,44701.0,19380.0,473.0,2124.0,30.106307583274273, Nebraska
"Washington County, Nebraska",Washington County,20414.0,41.2,66485.0,33136.0,188.0,1959.0,9.596355442343489, Nebraska
"Boyd County, Nebraska",Boyd County,2049.0,52.1,48750.0,26413.0,17.0,197.0,9.614446071254271, Nebraska
"Cherry County, Nebraska",Cherry County,5792.0,43.8,53226.0,27891.0,87.0,515.0,8.89157458563536, Nebraska
"Dodge County, Nebraska",Dodge County,36576.0,39.1,51748.0,27162.0,860.0,4677.0,12.787073490813649, Nebraska
"Fillmore County, Nebraska",Fillmore County,5603.0,47.5,56750.0,30874.0,73.0,531.0,9.477065857576298, Nebraska
"Cheshire County, New Hampshire",Cheshire County,76109.0,42.5,60148.0,32072.0,1883.0,7297.0,9.587565202538464, New Hampshire
"Merrimack County, New Hampshire",Merrimack County,147958.0,42.8,69856.0,34475.0,3239.0,10899.0,7.366279619892132, New Hampshire
"Grafton County, New Hampshire",Grafton County,89280.0,42.9,61036.0,35255.0,1934.0,8993.0,10.072804659498209, New Hampshire
"Rockingham County, New Hampshire",Rockingham County,302479.0,44.1,85619.0,43474.0,7729.0,14402.0,4.761322273612383, New Hampshire
"Belknap County, New Hampshire",Belknap County,60383.0,46.7,65834.0,33849.0,1589.0,5421.0,8.977692396866669, New Hampshire
"Sullivan County, New Hampshire",Sullivan County,43073.0,46.1,59419.0,31301.0,837.0,3953.0,9.177442945696841, New Hampshire
"Hillsborough County, New Hampshire",Hillsborough County,406371.0,40.5,75777.0,37622.0,11063.0,34076.0,8.385440890221005, New Hampshire
"Strafford County, New Hampshire",Strafford County,126552.0,37.0,67805.0,32540.0,3189.0,11127.0,8.792433150009483, New Hampshire
"Coos County, New Hampshire",Coos County,32119.0,48.0,45386.0,25895.0,957.0,3989.0,12.419440206731219, New Hampshire
"Carroll County, New Hampshire",Carroll County,47524.0,51.4,58139.0,35646.0,1146.0,4313.0,9.075414527396683, New Hampshire
"Churchill County, Nevada",Churchill County,24022.0,38.9,46914.0,25211.0,783.0,3245.0,13.508450586961951, Nevada
"Douglas County, Nevada",Douglas County,47632.0,50.8,61176.0,35727.0,1362.0,4647.0,9.756046355391334, Nevada
"Lander County, Nevada",Lander County,5887.0,37.8,79865.0,30256.0,222.0,769.0,13.06268048241889, Nevada
"Pershing County, Nevada",Pershing County,6661.0,43.1,52308.0,19201.0,96.0,709.0,10.644047440324275, Nevada
"Esmeralda County, Nevada",Esmeralda County,1102.0,48.0,39405.0,23755.0,18.0,75.0,6.805807622504537, Nevada
"Eureka County, Nevada",Eureka County,1728.0,47.3,67159.0,35606.0,0.0,173.0,10.011574074074074, Nevada
"Humboldt County, Nevada",Humboldt County,17088.0,35.6,69324.0,29215.0,660.0,1535.0,8.982911985018726, Nevada
"Mineral County, Nevada",Mineral County,4471.0,46.7,39375.0,22791.0,436.0,894.0,19.995526727801387, Nevada
"White Pine County, Nevada",White Pine County,9858.0,39.4,60358.0,25350.0,234.0,1092.0,11.077297626293365, Nevada
"Elko County, Nevada",Elko County,52377.0,34.1,76178.0,32498.0,1220.0,5931.0,11.323672604387422, Nevada
"Lincoln County, Nevada",Lincoln County,5203.0,41.6,52971.0,27218.0,183.0,568.0,10.916778781472228, Nevada
"Nye County, Nevada",Nye County,43296.0,51.6,44225.0,23740.0,1876.0,7388.0,17.063932002956392, Nevada
"Storey County, Nevada",Storey County,3891.0,54.7,63607.0,36388.0,78.0,300.0,7.710100231303007, Nevada
"Washoe County, Nevada",Washoe County,445551.0,38.0,58595.0,31879.0,15966.0,58642.0,13.161680705463572, Nevada
"Clark County, Nevada",Clark County,2112436.0,36.9,54882.0,27719.0,88841.0,304449.0,14.412223612928392, Nevada
"Carson City, Nevada",Carson City,54219.0,43.0,49341.0,28044.0,2036.0,7698.0,14.197974879654733, Nevada
"Lyon County, Nevada",Lyon County,52303.0,43.8,50920.0,25063.0,2274.0,7148.0,13.666520084889967, Nevada
"Monmouth County, New Jersey",Monmouth County,627551.0,42.8,91807.0,46736.0,19969.0,47055.0,7.498195365794971, New Jersey
"Mercer County, New Jersey",Mercer County,373362.0,38.6,77027.0,40064.0,14700.0,40450.0,10.833989532946577, New Jersey
"Sussex County, New Jersey",Sussex County,143570.0,44.1,89238.0,41272.0,5148.0,7573.0,5.274778853520931, New Jersey
"Cumberland County, New Jersey",Cumberland County,154952.0,36.8,50000.0,23012.0,6190.0,26781.0,17.2834168000413, New Jersey
"Somerset County, New Jersey",Somerset County,333316.0,41.3,106046.0,51923.0,8958.0,15745.0,4.7237456347730085, New Jersey
"Essex County, New Jersey",Essex County,800401.0,37.3,57365.0,35133.0,43378.0,130583.0,16.314697257999427, New Jersey
"Ocean County, New Jersey",Ocean County,589699.0,42.9,65771.0,33312.0,18085.0,63181.0,10.714110079888215, New Jersey
"Atlantic County, New Jersey",Atlantic County,272926.0,41.1,57514.0,29941.0,15630.0,40750.0,14.930787099799947, New Jersey
"Gloucester County, New Jersey",Gloucester County,291372.0,39.9,81489.0,36205.0,11715.0,22815.0,7.830196449899098, New Jersey
"Middlesex County, New Jersey",Middlesex County,837288.0,38.1,83133.0,36558.0,27728.0,69297.0,8.27636368847995, New Jersey
"Salem County, New Jersey",Salem County,63776.0,41.9,63934.0,31681.0,2547.0,8860.0,13.892373306573006, New Jersey
"Passaic County, New Jersey",Passaic County,510563.0,36.7,63339.0,29393.0,15164.0,85639.0,16.7734442174619, New Jersey
"Cape May County, New Jersey",Cape May County,94549.0,48.7,62332.0,36256.0,3879.0,9796.0,10.360765317454442, New Jersey
"Camden County, New Jersey",Camden County,510996.0,38.5,65037.0,32931.0,21153.0,65858.0,12.888163508129223, New Jersey
"Bergen County, New Jersey",Bergen County,937920.0,41.6,91572.0,46601.0,26130.0,66918.0,7.1347236438075745, New Jersey
"Union County, New Jersey",Union County,557320.0,38.3,73376.0,38163.0,22164.0,56826.0,10.196296562118711, New Jersey
"Warren County, New Jersey",Warren County,107088.0,43.5,75500.0,37001.0,4364.0,8602.0,8.032646048109966, New Jersey
"Hudson County, New Jersey",Hudson County,679756.0,34.9,62681.0,35910.0,27161.0,115254.0,16.955201572328896, New Jersey
"Hunterdon County, New Jersey",Hunterdon County,125717.0,45.9,110969.0,54200.0,3073.0,5403.0,4.2977481168020235, New Jersey
"Burlington County, New Jersey",Burlington County,449192.0,41.4,82839.0,39528.0,16691.0,28066.0,6.248107713405403, New Jersey
"Morris County, New Jersey",Morris County,498847.0,42.3,107034.0,53491.0,14340.0,22800.0,4.570539664466259, New Jersey
"San Juan County, New Mexico",San Juan County,128221.0,34.6,49686.0,22665.0,5429.0,26248.0,20.47090570187411, New Mexico
"Quay County, New Mexico",Quay County,8447.0,46.1,26663.0,18220.0,126.0,1805.0,21.36853320705576, New Mexico
"Lincoln County, New Mexico",Lincoln County,19497.0,50.9,42145.0,26820.0,385.0,2987.0,15.320305688054573, New Mexico
"Chaves County, New Mexico",Chaves County,65454.0,35.3,42177.0,21177.0,1798.0,13488.0,20.60683839031992, New Mexico
"Lea County, New Mexico",Lea County,69505.0,31.7,59285.0,24507.0,1888.0,10794.0,15.529817998705129, New Mexico
"Santa Fe County, New Mexico",Santa Fe County,147514.0,45.3,57945.0,35801.0,4064.0,20817.0,14.11188090621907, New Mexico
"Union County, New Mexico",Union County,4216.0,40.2,38240.0,23180.0,39.0,508.0,12.049335863377609, New Mexico
"Sierra County, New Mexico",Sierra County,11254.0,55.9,29690.0,22749.0,480.0,2322.0,20.632663941709616, New Mexico
"Socorro County, New Mexico",Socorro County,17098.0,40.0,34008.0,17017.0,256.0,4411.0,25.798338987016024, New Mexico
"Roosevelt County, New Mexico",Roosevelt County,19313.0,29.7,35928.0,18954.0,916.0,4974.0,25.754673018174287, New Mexico
"Los Alamos County, New Mexico",Los Alamos County,18031.0,43.0,110190.0,52125.0,354.0,920.0,5.102323775719594, New Mexico
"Rio Arriba County, New Mexico",Rio Arriba County,39455.0,40.7,33422.0,19602.0,1347.0,10338.0,26.20200228107971, New Mexico
"San Miguel County, New Mexico",San Miguel County,28203.0,42.9,29168.0,18012.0,520.0,8267.0,29.312484487465873, New Mexico
"Otero County, New Mexico",Otero County,65130.0,35.6,43533.0,21876.0,2430.0,13183.0,20.24105634884078, New Mexico
"Valencia County, New Mexico",Valencia County,75845.0,39.0,43428.0,20572.0,2837.0,16266.0,21.446370887995254, New Mexico
"Torrance County, New Mexico",Torrance County,15534.0,44.0,35543.0,19129.0,450.0,4031.0,25.949530063087423, New Mexico
"Bernalillo County, New Mexico",Bernalillo County,674855.0,37.1,50386.0,28340.0,22382.0,119697.0,17.73669899459884, New Mexico
"Cibola County, New Mexico",Cibola County,27049.0,36.4,36089.0,17768.0,1823.0,7201.0,26.62205626825391, New Mexico
"De Baca County, New Mexico",De Baca County,2016.0,42.6,31439.0,24571.0,48.0,452.0,22.42063492063492, New Mexico
"Guadalupe County, New Mexico",Guadalupe County,4426.0,41.7,26060.0,18086.0,21.0,492.0,11.116131947582467, New Mexico
"Catron County, New Mexico",Catron County,3547.0,60.2,42047.0,22487.0,0.0,761.0,21.454750493374682, New Mexico
"Hidalgo County, New Mexico",Hidalgo County,4446.0,42.6,31829.0,18338.0,160.0,1133.0,25.483580746738642, New Mexico
"Luna County, New Mexico",Luna County,24319.0,39.0,27602.0,16622.0,1020.0,7611.0,31.296517126526584, New Mexico
"McKinley County, New Mexico",McKinley County,72849.0,31.6,30336.0,14077.0,4465.0,27086.0,37.18101827066947, New Mexico
"Sandoval County, New Mexico",Sandoval County,138815.0,39.6,60345.0,27406.0,5150.0,20258.0,14.593523754637467, New Mexico
"Taos County, New Mexico",Taos County,32809.0,47.7,35314.0,23229.0,1473.0,6939.0,21.14968453777927, New Mexico
"Grant County, New Mexico",Grant County,28382.0,45.9,40470.0,23898.0,943.0,6101.0,21.496018603340143, New Mexico
"Curry County, New Mexico",Curry County,50283.0,30.8,41941.0,22628.0,1745.0,11064.0,22.00346041405644, New Mexico
"Colfax County, New Mexico",Colfax County,12522.0,48.8,33042.0,21785.0,516.0,2820.0,22.520364159080017, New Mexico
"Eddy County, New Mexico",Eddy County,56793.0,35.9,60703.0,28419.0,1395.0,8164.0,14.375011004877361, New Mexico
"Harding County, New Mexico",Harding County,546.0,58.4,35096.0,30782.0,14.0,108.0,19.78021978021978, New Mexico
"Mora County, New Mexico",Mora County,4605.0,47.0,26644.0,16019.0,111.0,933.0,20.26058631921824, New Mexico
"Schoharie County, New York",Schoharie County,31611.0,44.1,51842.0,26953.0,1155.0,4186.0,13.242225807472083, New York
"Bronx County, New York",Bronx County,1455846.0,33.6,36593.0,19721.0,77907.0,422197.0,29.00011402304914, New York
"Onondaga County, New York",Onondaga County,467669.0,38.8,57271.0,31436.0,15253.0,67057.0,14.338559964419279, New York
"Fulton County, New York",Fulton County,53955.0,43.4,48033.0,26298.0,2002.0,8461.0,15.68158650727458, New York
"Clinton County, New York",Clinton County,81224.0,39.4,52759.0,25833.0,2213.0,11518.0,14.180537772087067, New York
"Seneca County, New York",Seneca County,34843.0,42.2,51601.0,26541.0,792.0,3752.0,10.768303532990844, New York
"Rensselaer County, New York",Rensselaer County,159800.0,39.9,63166.0,33067.0,4960.0,19322.0,12.091364205256571, New York
"Putnam County, New York",Putnam County,99464.0,43.8,99608.0,44063.0,2926.0,4719.0,4.744430145580311, New York
"Franklin County, New York",Franklin County,51054.0,40.5,50733.0,24294.0,1784.0,8793.0,17.222940416030085, New York
"Herkimer County, New York",Herkimer County,62943.0,43.7,49077.0,24932.0,2559.0,9201.0,14.617987703160003, New York
"Ontario County, New York",Ontario County,109491.0,43.4,61710.0,33685.0,2704.0,10343.0,9.44643852006101, New York
"Queens County, New York",Queens County,2339280.0,38.3,62008.0,28814.0,85160.0,317142.0,13.557248384118191, New York
"Steuben County, New York",Steuben County,97539.0,42.4,50157.0,27731.0,3235.0,13922.0,14.273265052953178, New York
"Hamilton County, New York",Hamilton County,4646.0,53.7,55587.0,24891.0,252.0,446.0,9.599655617735687, New York
"Washington County, New York",Washington County,62183.0,43.6,52527.0,26064.0,2015.0,7556.0,12.15123104385443, New York
"Chautauqua County, New York",Chautauqua County,130846.0,42.3,44304.0,23962.0,4695.0,23101.0,17.65510600247619, New York
"Kings County, New York",Kings County,2635121.0,34.8,52782.0,29928.0,106976.0,570731.0,21.65862592268059, New York
"New York County, New York",New York County,1653877.0,37.1,79781.0,69529.0,59771.0,277483.0,16.777728936311465, New York
"Tioga County, New York",Tioga County,49322.0,44.0,57153.0,30252.0,1587.0,5453.0,11.055918251490207, New York
"Cayuga County, New York",Cayuga County,78319.0,42.5,54664.0,27957.0,2340.0,8599.0,10.9794558153194, New York
"Orleans County, New York",Orleans County,41584.0,42.8,49223.0,23929.0,1248.0,6169.0,14.835032704886494, New York
"Saratoga County, New York",Saratoga County,226632.0,42.3,77548.0,39653.0,5636.0,14681.0,6.477902502735713, New York
"Rockland County, New York",Rockland County,325027.0,36.2,88571.0,36898.0,10039.0,45563.0,14.01822002479794, New York
"Columbia County, New York",Columbia County,61481.0,47.4,61093.0,34737.0,1580.0,6806.0,11.070086693450008, New York
"Lewis County, New York",Lewis County,26845.0,41.8,51475.0,25779.0,968.0,3765.0,14.024958092754703, New York
"Niagara County, New York",Niagara County,212675.0,43.0,51656.0,28395.0,6691.0,28070.0,13.19854237686611, New York
"Westchester County, New York",Westchester County,975321.0,40.6,89968.0,52049.0,33102.0,89829.0,9.210198488497634, New York
"Delaware County, New York",Delaware County,45950.0,47.0,47921.0,26016.0,1515.0,7187.0,15.640914036996735, New York
"Essex County, New York",Essex County,38233.0,46.7,55294.0,29008.0,1252.0,3170.0,8.291266706771637, New York
"Montgomery County, New York",Montgomery County,49500.0,41.1,47449.0,25307.0,1740.0,9486.0,19.163636363636364, New York
"Nassau County, New York",Nassau County,1363069.0,41.5,105744.0,46839.0,35417.0,78657.0,5.7705809463790905, New York
"Richmond County, New York",Richmond County,475948.0,39.9,76244.0,33922.0,12444.0,60735.0,12.760847823711835, New York
"St. Lawrence County, New York",St. Lawrence County,110817.0,38.0,48330.0,23554.0,4249.0,19142.0,17.273523015421823, New York
"Schuyler County, New York",Schuyler County,18112.0,45.7,47810.0,25285.0,637.0,2706.0,14.940371024734983, New York
"Tompkins County, New York",Tompkins County,104415.0,30.4,56200.0,29759.0,2553.0,18411.0,17.63252406263468, New York
"Warren County, New York",Warren County,64701.0,46.2,60222.0,33127.0,1632.0,6328.0,9.780374337336363, New York
"Chenango County, New York",Chenango County,48763.0,44.4,48567.0,25233.0,1555.0,6973.0,14.299776469864446, New York
"Cortland County, New York",Cortland County,48334.0,36.2,52451.0,26271.0,1260.0,6573.0,13.599122770720404, New York
"Dutchess County, New York",Dutchess County,295685.0,41.8,75585.0,36704.0,10327.0,25353.0,8.574327409236181, New York
"Jefferson County, New York",Jefferson County,116567.0,31.9,50322.0,24717.0,3887.0,16189.0,13.88815016256745, New York
"Monroe County, New York",Monroe County,748680.0,38.6,55272.0,31291.0,25916.0,107481.0,14.356066677352139, New York
"Oneida County, New York",Oneida County,232324.0,41.0,51316.0,27283.0,6562.0,36487.0,15.705222017527246, New York
"Suffolk County, New York",Suffolk County,1497595.0,41.0,92838.0,40277.0,42864.0,105522.0,7.046097242578935, New York
"Ulster County, New York",Ulster County,180129.0,43.6,61652.0,32453.0,6642.0,22682.0,12.592086782250497, New York
"Wyoming County, New York",Wyoming County,40886.0,41.8,55459.0,25635.0,1275.0,4267.0,10.436335175854817, New York
"Chemung County, New York",Chemung County,86883.0,41.2,51251.0,27209.0,2131.0,12934.0,14.886686693599438, New York
"Livingston County, New York",Livingston County,64373.0,40.4,53654.0,25882.0,1485.0,8497.0,13.199633386668324, New York
"Oswego County, New York",Oswego County,119833.0,39.8,51755.0,25791.0,5021.0,20978.0,17.506029224003406, New York
"Otsego County, New York",Otsego County,60750.0,42.0,51254.0,26688.0,2049.0,8966.0,14.758847736625514, New York
"Greene County, New York",Greene County,47791.0,45.6,53214.0,27402.0,1333.0,5550.0,11.613065221485217, New York
"Wayne County, New York",Wayne County,91442.0,43.6,53693.0,27318.0,2966.0,10541.0,11.52752564467094, New York
"Albany County, New York",Albany County,308580.0,37.8,62293.0,35278.0,8867.0,36325.0,11.771663750081016, New York
"Allegany County, New York",Allegany County,47400.0,38.6,45359.0,22377.0,1596.0,6992.0,14.751054852320674, New York
"Broome County, New York",Broome County,196124.0,39.6,49064.0,26790.0,6757.0,31795.0,16.211682405009075, New York
"Cattaraugus County, New York",Cattaraugus County,78175.0,41.7,45571.0,23984.0,2522.0,12777.0,16.344099776143267, New York
"Erie County, New York",Erie County,923995.0,40.3,54006.0,31083.0,26038.0,133648.0,14.464147533265873, New York
"Madison County, New York",Madison County,71760.0,41.3,58365.0,28010.0,1542.0,7397.0,10.307971014492754, New York
"Schenectady County, New York",Schenectady County,155239.0,39.8,61315.0,29981.0,5733.0,18684.0,12.03563537513125, New York
"Sullivan County, New York",Sullivan County,75783.0,42.6,53877.0,28224.0,3356.0,11583.0,15.28443054510906, New York
"Genesee County, New York",Genesee County,58537.0,43.2,54033.0,27499.0,1594.0,7362.0,12.576660915318516, New York
"Yates County, New York",Yates County,25083.0,41.7,51758.0,26608.0,725.0,3120.0,12.438703504365506, New York
"Orange County, New York",Orange County,378174.0,36.9,75146.0,32616.0,10376.0,45108.0,11.927842739056624, New York
"Scotland County, North Carolina",Scotland County,35445.0,39.3,32739.0,17103.0,1703.0,9815.0,27.69078854563408, North Carolina
"Watauga County, North Carolina",Watauga County,53421.0,30.6,41541.0,24545.0,2168.0,13556.0,25.375788547574924, North Carolina
"Halifax County, North Carolina",Halifax County,52300.0,42.7,33573.0,20406.0,2066.0,13607.0,26.017208413001914, North Carolina
"Alamance County, North Carolina",Alamance County,157844.0,39.7,44281.0,25157.0,4702.0,26996.0,17.102962418590508, North Carolina
"Tyrrell County, North Carolina",Tyrrell County,4090.0,47.1,32411.0,17736.0,144.0,931.0,22.762836185819072, North Carolina
"Greene County, North Carolina",Greene County,21059.0,40.4,36989.0,18662.0,843.0,4851.0,23.035281827247257, North Carolina
"Haywood County, North Carolina",Haywood County,59854.0,47.5,45538.0,27166.0,1372.0,9817.0,16.401577171116383, North Carolina
"Mitchell County, North Carolina",Mitchell County,15155.0,47.1,42534.0,22302.0,306.0,2263.0,14.932365555922138, North Carolina
"Chowan County, North Carolina",Chowan County,14370.0,44.7,41979.0,23542.0,738.0,3211.0,22.345163535142657, North Carolina
"Alleghany County, North Carolina",Alleghany County,10935.0,49.2,38944.0,21153.0,268.0,2266.0,20.722450845907638, North Carolina
"Caldwell County, North Carolina",Caldwell County,81805.0,44.1,40735.0,21991.0,3013.0,13214.0,16.153046879775076, North Carolina
"Catawba County, North Carolina",Catawba County,156182.0,41.2,48649.0,25960.0,5787.0,21816.0,13.968319012434211, North Carolina
"Cleveland County, North Carolina",Cleveland County,97038.0,41.7,40002.0,21664.0,4631.0,18977.0,19.55625631196026, North Carolina
"Craven County, North Carolina",Craven County,103374.0,36.2,49391.0,26830.0,3573.0,15103.0,14.610056687368196, North Carolina
"Edgecombe County, North Carolina",Edgecombe County,54032.0,40.3,32929.0,18946.0,2476.0,13050.0,24.152354160497485, North Carolina
"Granville County, North Carolina",Granville County,58503.0,42.5,52089.0,24859.0,1798.0,7982.0,13.643744765225716, North Carolina
"Harnett County, North Carolina",Harnett County,128753.0,33.9,50323.0,22351.0,5035.0,22535.0,17.502504796004754, North Carolina
"Hoke County, North Carolina",Hoke County,52571.0,31.9,45713.0,19654.0,2526.0,11177.0,21.260771147590876, North Carolina
"Henderson County, North Carolina",Henderson County,112156.0,46.9,50454.0,28290.0,1845.0,13134.0,11.7104746959592, North Carolina
"Hyde County, North Carolina",Hyde County,5507.0,42.7,40532.0,19181.0,253.0,985.0,17.88632649355366, North Carolina
"Iredell County, North Carolina",Iredell County,169798.0,40.4,55957.0,30393.0,6253.0,21307.0,12.548439910953014, North Carolina
"Mecklenburg County, North Carolina",Mecklenburg County,1034290.0,34.9,61695.0,35669.0,39034.0,136399.0,13.187693973643755, North Carolina
"Northampton County, North Carolina",Northampton County,20426.0,48.6,33508.0,19126.0,807.0,4955.0,24.258298247331833, North Carolina
"Pitt County, North Carolina",Pitt County,176484.0,32.0,43526.0,25462.0,9206.0,41319.0,23.412320663629565, North Carolina
"Rowan County, North Carolina",Rowan County,138940.0,40.1,46978.0,23838.0,6031.0,22633.0,16.289765366345186, North Carolina
"Vance County, North Carolina",Vance County,44420.0,40.6,35246.0,21188.0,2245.0,10026.0,22.570914002701485, North Carolina
"Cherokee County, North Carolina",Cherokee County,27463.0,50.8,38115.0,21152.0,827.0,4561.0,16.607799584896043, North Carolina
"Currituck County, North Carolina",Currituck County,25247.0,42.9,65758.0,29340.0,607.0,2283.0,9.04265853368717, North Carolina
"Union County, North Carolina",Union County,222095.0,38.0,70858.0,32754.0,6905.0,20626.0,9.287016817127805, North Carolina
"Wilkes County, North Carolina",Wilkes County,68525.0,44.1,37173.0,21798.0,2287.0,14040.0,20.488872674206494, North Carolina
"Forsyth County, North Carolina",Forsyth County,368362.0,38.2,48369.0,28640.0,12523.0,67043.0,18.20030296284633, North Carolina
"Nash County, North Carolina",Nash County,94125.0,41.4,46187.0,25232.0,3658.0,14656.0,15.57078353253652, North Carolina
"Alexander County, North Carolina",Alexander County,37159.0,42.8,44523.0,22655.0,1179.0,5285.0,14.222664764929089, North Carolina
"Bladen County, North Carolina",Bladen County,34130.0,42.8,32396.0,20839.0,1134.0,8271.0,24.233811895692938, North Carolina
